entityId,year,citationcount,affiliation,paperID
p1584,2015,26,"Graz University of Technology, Graz, Austria",573697746e3b12023e65b71d
p2655,2015,26,"University of Konstanz, Konstanz, Germany",573697746e3b12023e65b71d
p1820,2015,26,"University of Konstanz, Konstanz, Germany",573697746e3b12023e65b71d
p2674,2015,26,"Graz University of Technology, Graz, Austria",573697746e3b12023e65b71d
p1108,2015,26,"Pontificia Universidad Católica del Perú PUCP, Lima, Peru",573697746e3b12023e65b71d
p0506,2015,26,"University of Konstanz, Konstanz, Germany",573697746e3b12023e65b71d
p0282,2015,37,microsoft,5736977f6e3b12023e6654e0
p0916,2015,37,microsoft,5736977f6e3b12023e6654e0
p1952,2015,37,microsoft,5736977f6e3b12023e6654e0
p0100,2015,37,microsoft,5736977f6e3b12023e6654e0
p2400,2015,37,university of calgary,5736977f6e3b12023e6654e0
p1844,2015,9,,5736979a6e3b12023e67fb27
p1820,2015,9,,5736979a6e3b12023e67fb27
p1095,2015,9,,5736979a6e3b12023e67fb27
p1864,2015,9,,5736979a6e3b12023e67fb27
p2674,2015,9,,5736979a6e3b12023e67fb27
p2628,2015,9,,5736979a6e3b12023e67fb27
p0506,2015,9,,5736979a6e3b12023e67fb27
p1859,2016,2,"University of Stuttgart, Germany",573697d56e3b12023e6b4094
p0251,2016,2,"University of Stuttgart, Germany",573697d56e3b12023e6b4094
p1869,2016,2,"University of Stuttgart, Germany",573697d56e3b12023e6b4094
p2610,2016,2,"University of Stuttgart, Germany",573697d56e3b12023e6b4094
p0836,2016,2,"Fraunhofer IAO, Stuttgart, Germany",573697d56e3b12023e6b4094
p2582,2016,21,"University of Stuttgart, Germany",573697d56e3b12023e6b410e
p1726,2016,21,"University of Stuttgart, Germany",573697d56e3b12023e6b410e
p2498,2016,21,"University of Stuttgart, Germany",573697d56e3b12023e6b410e
p1565,2016,21,"University of Stuttgart, Germany",573697d56e3b12023e6b410e
p2610,2016,21,"University of Stuttgart, Germany",573697d56e3b12023e6b410e
p2582,2016,34,"University of Stuttgart, Germany",573697d56e3b12023e6b4154
p1530,2016,34,"University of Stuttgart, Germany",573697d56e3b12023e6b4154
p1859,2016,34,"University of Stuttgart, Germany",573697d56e3b12023e6b4154
p2491,2016,34,"University of Stuttgart, Germany",573697d56e3b12023e6b4154
p0530,2016,34,"University of Stuttgart, Germany",573697d56e3b12023e6b4154
p2610,2016,34,"University of Stuttgart, Germany",573697d56e3b12023e6b4154
p2487,2001,30,"Visualization and Interactive Systems Group, IfI, University of Stuttgart",573697de6e3b12023e6bbeca
p1747,2001,30,"Science+Computing GmbH, Tübingen",573697de6e3b12023e6bbeca
p2827,2001,30,"BMW AG, München",573697de6e3b12023e6bbeca
p2610,2001,30,"Visualization and Interactive Systems Group, IfI, University of Stuttgart",573697de6e3b12023e6bbeca
p1777,2000,85,"Univ Stuttgart, Visualizat & Interact Syst Grp, D-7000 Stuttgart, Germany",573697de6e3b12023e6bbf27
p2610,2000,85,"Univ Stuttgart, Visualizat & Interact Syst Grp, D-7000 Stuttgart, Germany",573697de6e3b12023e6bbf27
p2450,2002,138,"University of Stuttgart, Breitwiesenstr. 20-22, D-70565 Stuttgart, Germany",573697de6e3b12023e6bbfd4
p1677,2002,138,"University of Stuttgart, Breitwiesenstr. 20-22, D-70565 Stuttgart, Germany",573697de6e3b12023e6bbfd4
p2610,2002,138,"University of Stuttgart, Breitwiesenstr. 20-22, D-70565 Stuttgart, Germany",573697de6e3b12023e6bbfd4
p0421,1999,8,university of erlangen nuremberg,573697de6e3b12023e6bbf11
p2080,1999,8,university of erlangen nuremberg,573697de6e3b12023e6bbf11
p0442,1999,8,university of erlangen nuremberg,573697de6e3b12023e6bbf11
p2610,1999,8,university of erlangen nuremberg,573697de6e3b12023e6bbf11
p1507,2000,127,"Univ Stuttgart, IFI, Visualizat & Interact Syst Grp, D-7000 Stuttgart, Germany",573697de6e3b12023e6bbf6f
p2024,2000,127,"Univ Stuttgart, IFI, Visualizat & Interact Syst Grp, D-7000 Stuttgart, Germany",573697de6e3b12023e6bbf6f
p2610,2000,127,"Univ Stuttgart, IFI, Visualizat & Interact Syst Grp, D-7000 Stuttgart, Germany",573697de6e3b12023e6bbf6f
p2090,2015,1,french institute for research in computer science and automation,573697f36e3b12023e6cd66d
p0282,2015,1,microsoft,573697f36e3b12023e6cd66d
p0045,2015,1,university of san francisco,573697f36e3b12023e6cd66d
p2669,2015,1,french institute for research in computer science and automation,573697f36e3b12023e6cd66d
p2337,2016,59,"Stanford Univ, Stanford, CA 94305 USA",573697fb6e3b12023e6d52a1
p1199,2016,59,"Univ Washington, Seattle, WA 98195 USA",573697fb6e3b12023e6d52a1
p0794,2015,13,university of stuttgart,573698026e3b12023e6db863
p1850,2015,13,university of stuttgart,573698026e3b12023e6db863
p1819,2015,13,university of stuttgart,573698026e3b12023e6db863
p0930,2015,13,university of stuttgart,573698026e3b12023e6db863
p2610,2015,13,university of stuttgart,573698026e3b12023e6db863
p1171,2015,66,,5736980d6e3b12023e6e40a3
p1692,2015,66,,5736980d6e3b12023e6e40a3
p0290,2015,66,,5736980d6e3b12023e6e40a3
p2187,2015,66,,5736980d6e3b12023e6e40a3
p0663,2015,66,,5736980d6e3b12023e6e40a3
p1408,2015,66,,5736980d6e3b12023e6e40a3
p1199,2015,66,,5736980d6e3b12023e6e40a3
p0409,2007,2,,573698196e3b12023e6ecfd5
p1745,2007,2,,573698196e3b12023e6ecfd5
p2610,2007,2,,573698196e3b12023e6ecfd5
p0415,2000,3,,5736984e6e3b12023e716a95
p1507,2000,3,,5736984e6e3b12023e716a95
p1818,2000,3,,5736984e6e3b12023e716a95
p0942,2000,3,,5736984e6e3b12023e716a95
p2610,2000,3,,5736984e6e3b12023e716a95
p1744,2002,163,"Universität Stuttgart, Germany",5736984e6e3b12023e716b20
p2610,2002,163,"Universität Stuttgart, Germany",5736984e6e3b12023e716b20
p2480,2002,66,WSI/GRIS University of Tuebingen,5736984e6e3b12023e716b4f
p2487,2002,66,IfI/VIS University of Stuttgart,5736984e6e3b12023e716b4f
p0129,2002,66,IfI/VIS University of Stuttgart,5736984e6e3b12023e716b4f
p2840,2002,66,WSI/GRIS University of Tuebingen,5736984e6e3b12023e716b4f
p2610,2002,66,IfI/VIS University of Stuttgart,5736984e6e3b12023e716b4f
p0065,2015,0,,573698546e3b12023e71b8e1
p0131,2015,0,,573698546e3b12023e71b8e1
p0907,2015,0,,573698546e3b12023e71b8e1
p2610,2015,0,,573698546e3b12023e71b8e1
p2499,2015,83,"Univ Stuttgart, Inst Visualizat & Interact Syst VIS, Stuttgart, Germany",5736985e6e3b12023e724950
p0804,2015,83,"Univ Stuttgart, Inst Visualizat & Interact Syst VIS, Stuttgart, Germany",5736985e6e3b12023e724950
p0758,2015,83,"Univ Stuttgart, Inst Visualizat & Interact Syst VIS, Stuttgart, Germany",5736985e6e3b12023e724950
p1825,2015,83,"Univ Stuttgart, Inst Visualizat & Interact Syst VIS, Stuttgart, Germany",5736985e6e3b12023e724950
p2610,2015,83,"Univ Stuttgart, Inst Visualizat & Interact Syst VIS, Stuttgart, Germany",5736985e6e3b12023e724950
p0579,2015,6,"Univ Konstanz, Constance, Germany",5736985e6e3b12023e724adc
p1662,2015,6,"Univ Konstanz, Constance, Germany",5736985e6e3b12023e724adc
p1635,2015,6,"Univ Konstanz, Constance, Germany",5736985e6e3b12023e724adc
p0072,2015,6,"Robert Bosch GmbH, Stuttgart, Germany",5736985e6e3b12023e724adc
p2743,2015,6,"Robert Bosch GmbH, Stuttgart, Germany",5736985e6e3b12023e724adc
p2674,2015,6,"Univ Konstanz, Constance, Germany",5736985e6e3b12023e724adc
p0506,2015,6,"Univ Konstanz, Constance, Germany",5736985e6e3b12023e724adc
p1568,2015,19,"Microsoft Res, Redmond, WA USA",573698826e3b12023e742569
p2278,2015,19,"Karlsruhe Inst Technol, D-76021 Karlsruhe, Germany",573698826e3b12023e742569
p0282,2015,19,"Microsoft Res, Redmond, WA USA",573698826e3b12023e742569
p1952,2015,19,"Microsoft Res, Redmond, WA USA",573698826e3b12023e742569
p0061,2015,19,"Microsoft Res, Redmond, WA USA",573698826e3b12023e742569
p2860,2015,19,"Microsoft, Redmond, WA USA",573698826e3b12023e742569
p1055,2015,12,"Tsinghua Univ, Tsinghua Natl Lab Informat Sci & Technol, Sch Software, Beijing, Peoples R China",573698876e3b12023e746193
p2949,2015,12,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Zhejiang, Peoples R China",573698876e3b12023e746193
p1570,2015,12,"Tsinghua Univ, Tsinghua Natl Lab Informat Sci & Technol, Sch Software, Beijing, Peoples R China",573698876e3b12023e746193
p2616,2015,12,"NOAA, Earth Syst Res Lab, Silver Spring, MD USA",573698876e3b12023e746193
p3006,2015,12,"Chinese Acad Sci, Shenzhen Inst Adv Technol, Beijing 100864, Peoples R China",573698876e3b12023e746193
p1439,2015,12,"CMA, Natl Meteorol Ctr, Beijing, Peoples R China",573698876e3b12023e746193
p1069,2015,12,"Tsinghua Univ, Tsinghua Natl Lab Informat Sci & Technol, Sch Software, Beijing, Peoples R China",573698876e3b12023e746193
p2778,2015,12,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Zhejiang, Peoples R China",573698876e3b12023e746193
p0506,2009,0,,57a4e8f9ac44365e35c94220
p0889,2009,0,,57a4e8f9ac44365e35c94220
p2418,2016,0,"School of Software, Tsinghua University, Beijing, China",57a4e901ac44365e35c9522f
p0890,2016,0,"Institute fuer Informatik, Leipzig, Germany",57a4e901ac44365e35c9522f
p2409,2016,0,"School of Computer Science and Engineering, Aizu-Wakamatsu City, Fukushima, Japan",57a4e901ac44365e35c9522f
p2647,2016,0,"Monash University, Melbourne, Austrailia",57a4e901ac44365e35c9522f
p2949,2016,0,"State Key Lab of CAD&CG, Zhejiang University, P.R. China",57a4e901ac44365e35c9522f
p0598,2016,37,"Institute for Visualization and Interactive Systems, University of Suttgart, Stuttgart, Germany",57a4e901ac44365e35c95245
p2247,2016,37,"Institute for Visualization and Interactive Systems, University of Suttgart, Stuttgart, Germany",57a4e901ac44365e35c95245
p2610,2016,37,"Institute for Visualization and Interactive Systems, University of Suttgart, Stuttgart, Germany",57a4e901ac44365e35c95245
p1040,2016,6,"Institute for Visualization and Interactive Systems (VIS), University of StuttgartUniversitätsstraße 38Stuttgart70569Germany",57a4e927ac44365e35c9a18f
p2610,2016,6,Corresponding author. Tel.: +49 (0)711 685 88331.,57a4e927ac44365e35c9a18f
p2141,2015,1,,57d0637cac443673542881b4
p2949,2015,1,,57d0637cac443673542881b4
p2787,2015,1,,57d0637cac443673542881b4
p2691,2015,1,,57d0637cac443673542881b4
p0516,2016,6,"VISUS, University of Stuttgart,Stuttgart,Germany",57d06393ac443673542887d1
p1739,2016,6,"Immersive Visualization Group,Linköping University,Norrköping,Sweden",57d06393ac443673542887d1
p0930,2016,6,"VISUS, University of Stuttgart,Stuttgart,Germany",57d06393ac443673542887d1
p0108,2016,6,"Immersive Visualization Group,Linköping University,Norrköping,Sweden",57d06393ac443673542887d1
p2610,2016,6,"VISUS, University of Stuttgart,Stuttgart,Germany",57d06393ac443673542887d1
p0537,2016,6,"Microsoft Res, One Microsoft Way, Redmond, WA 98052 USA",57d063a2ac443673542899b9
p2847,2016,6,"Univ Hong Kong, Microsoft Res, Pokfulam, Hong Kong, Peoples R China",57d063a2ac443673542899b9
p2921,2016,6,"Univ Calif San Diego, Microsoft Res, San Diego, CA 92103 USA",57d063a2ac443673542899b9
p2426,2016,6,"Natl Tsinghua Univ, Microsoft Res, Hsinchu, Taiwan",57d063a2ac443673542899b9
p0496,2016,6,"Northeastern Univ, Microsoft Res, Boston, MA 02115 USA",57d063a2ac443673542899b9
p0282,2016,6,"Microsoft Res, One Microsoft Way, Redmond, WA 98052 USA",57d063a2ac443673542899b9
p2527,2016,6,"Microsoft Res, One Microsoft Way, Redmond, WA 98052 USA",57d063a2ac443673542899b9
p1165,2016,21,"Univ Washington, Seattle, WA 98195 USA",57d063a2ac443673542899fe
p0191,2016,21,"Stanford Univ, Stanford, CA 94305 USA",57d063a2ac443673542899fe
p1199,2016,21,"Univ Washington, Seattle, WA 98195 USA",57d063a2ac443673542899fe
p1820,2016,199,"Univ Konstanz, Constance, Germany",57d063a2ac44367354289a08
p0232,2016,199,"Microsoft Res Inria Joint Ctr, Orsay, France",57d063a2ac44367354289a08
p1952,2016,199,"Microsoft Res, Redmond, WA USA",57d063a2ac44367354289a08
p2674,2016,199,"Graz Univ Technol, A-8010 Graz, Austria",57d063a2ac44367354289a08
p1187,2016,199,"Inria, Le Chesnay, France",57d063a2ac44367354289a08
p1812,2016,71,"Univ Konstanz, Constance, Germany",57d063a2ac44367354289a0a
p2742,2016,71,"Univ Konstanz, Constance, Germany",57d063a2ac44367354289a0a
p0328,2016,71,"Univ Konstanz, Constance, Germany",57d063a2ac44367354289a0a
p0432,2016,71,"Univ Ontario, Inst Technol, Toronto, ON, Canada",57d063a2ac44367354289a0a
p0506,2016,71,"Univ Konstanz, Constance, Germany",57d063a2ac44367354289a0a
p0794,2016,57,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",57d063a2ac44367354289a11
p1850,2016,57,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",57d063a2ac44367354289a11
p0930,2016,57,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",57d063a2ac44367354289a11
p2610,2016,57,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",57d063a2ac44367354289a11
p0939,2016,21,"Univ Fed Santa Catarina, BR-88040900 Florianopolis, SC, Brazil",57d063a2ac44367354289a17
p2364,2016,21,"Univ Stuttgart, Stuttgart, Germany",57d063a2ac44367354289a17
p2610,2016,21,"Univ Stuttgart, Stuttgart, Germany",57d063a2ac44367354289a17
p0792,2016,21,"Heidelberg Univ, Heidelberg, Germany",57d063a2ac44367354289a17
p2987,2016,7,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China",57d063a2ac44367354289a18
p2137,2016,7,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China",57d063a2ac44367354289a18
p2778,2016,7,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China",57d063a2ac44367354289a18
p2949,2016,7,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China",57d063a2ac44367354289a18
p0948,2016,7,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China",57d063a2ac44367354289a18
p2167,2016,48,"Georgia Inst Technol, Atlanta, GA 30332 USA",57d063a2ac44367354289a29
p1336,2016,48,"Georgia Inst Technol, Atlanta, GA 30332 USA",57d063a2ac44367354289a29
p0308,2016,58,"University of Konstanz, Konstanz, Germany",57d063bdac4436735428f1ea
p0282,2016,58,"Microsoft Research, Redmond, USA",57d063bdac4436735428f1ea
p1679,2016,132,"Goldsmiths, University of London, London, United Kingdom",57d063bdac4436735428f3b8
p2185,2016,132,"Goldsmiths, University of London, London, United Kingdom",57d063bdac4436735428f3b8
p0199,2016,132,"Goldsmiths, University of London, London, United Kingdom",57d063bdac4436735428f3b8
p1410,2016,132,"Goldsmiths, University of London, London, United Kingdom",57d063bdac4436735428f3b8
p0846,2016,132,"IRCAM, Paris, France",57d063bdac4436735428f3b8
p0079,2016,132,"DFKI & Université de Valenciennes, Saarbrücken, Germany",57d063bdac4436735428f3b8
p0770,2016,132,"DFKI, Saarbrücken, Germany",57d063bdac4436735428f3b8
p2800,2016,132,"INRIA, Paris, France",57d063bdac4436735428f3b8
p2326,2016,132,"Microsoft Research, Redmond, WA, USA",57d063bdac4436735428f3b8
p0282,2016,132,"Microsoft Research, Redmond, WA, USA",57d063bdac4436735428f3b8
p1977,2016,132,"University of Mons, Mons, Belgium",57d063bdac4436735428f3b8
p1376,2016,132,"University of Mons, Mons, Belgium",57d063bdac4436735428f3b8
p2680,2016,132,"Microsoft, Redmond, WA, USA",57d063bdac4436735428f3b8
p0213,2016,132,"McGill University, Montreal, Canada",57d063bdac4436735428f3b8
p2969,2016,133,"Seoul Natl Univ, Dept Comp Sci & Engn, HCI Lab, Seoul, South Korea",57d063bdac4436735428f3d0
p1131,2016,133,"Seoul Natl Univ, Dept Comp Sci & Engn, HCI Lab, Seoul, South Korea",57d063bdac4436735428f3d0
p0742,2016,133,"Penn State Univ, Coll IST, University Pk, PA 16802 USA",57d063bdac4436735428f3d0
p0282,2016,133,"Microsoft Res, Redmond, WA USA",57d063bdac4436735428f3d0
p1535,2016,133,"Seoul Natl Univ, Interdisciplinary Program Cognit Sci, Seoul, South Korea",57d063bdac4436735428f3d0
p1282,2016,133,"Seoul Natl Univ, Dept Comp Sci & Engn, HCI Lab, Seoul, South Korea",57d063bdac4436735428f3d0
p0632,2016,9,,57d063bdac4436735428f6a6
p1301,2016,9,,57d063bdac4436735428f6a6
p0506,2016,9,,57d063bdac4436735428f6a6
p1556,2016,9,,57d063bdac4436735428f6bd
p0396,2016,9,,57d063bdac4436735428f6bd
p1568,2016,9,,57d063bdac4436735428f6bd
p0209,2016,9,,57d063bdac4436735428f6bd
p0308,2016,9,,57d063bdac4436735428f6bd
p0808,2016,9,,57d063bdac4436735428f6bd
p1844,2016,9,,57d063bdac4436735428f6bd
p1935,2016,9,,57d063bdac4436735428f6bd
p2714,2016,9,,57d063bdac4436735428f6bd
p0506,2016,9,,57d063bdac4436735428f6bd
p1726,2016,10,,57d063cfac4436735429176f
p2499,2016,10,,57d063cfac4436735429176f
p2498,2016,10,,57d063cfac4436735429176f
p1869,2016,10,,57d063cfac4436735429176f
p2610,2016,10,,57d063cfac4436735429176f
p0803,2016,8,,57d063cfac443673542917aa
p2247,2016,8,,57d063cfac443673542917aa
p2610,2016,8,,57d063cfac443673542917aa
p2247,2016,30,"VIS, University of Stuttgart",57d063e0ac44367354294acf
p0935,2016,30,Zhejiang University of Technology,57d063e0ac44367354294acf
p0757,2016,30,"VISUS, University of Stuttgart",57d063e0ac44367354294acf
p2284,2016,30,Zhejiang University of Technology,57d063e0ac44367354294acf
p2610,2016,30,"VIS, University of Stuttgart",57d063e0ac44367354294acf
p1440,2016,92,,57d06412ac4436735429bb6e
p0635,2016,92,,57d06412ac4436735429bb6e
p0171,2016,92,,57d06412ac4436735429bb6e
p1293,2016,92,,57d06412ac4436735429bb6e
p0262,2016,92,,57d06412ac4436735429bb6e
p1199,2016,92,,57d06412ac4436735429bb6e
p0232,2017,68,"Microsoft Research-Inria Joint Centre, France",58437713ac44360f1082cbb8
p1952,2017,68,"Microsoft Research, WA, USA",58437713ac44360f1082cbb8
p0428,2017,68,"ENAC, Toulouse, France",58437713ac44360f1082cbb8
p1501,2017,68,"Monash University, Melbourne, Australia",58437713ac44360f1082cbb8
p2647,2017,68,"Monash University, Melbourne, Australia",58437713ac44360f1082cbb8
p1820,2017,31,"University of Konstanz, Germany",58437713ac44360f1082cbc2
p0232,2017,31,"Microsoft Research-Inria Joint Centre, Saclay, France",58437713ac44360f1082cbc2
p1844,2017,31,"University of Konstanz, Germany",58437713ac44360f1082cbc2
p1832,2017,31,"University of Konstanz, Germany",58437713ac44360f1082cbc2
p1547,2017,31,"Capgemini, RWTH Aachen University",58437713ac44360f1082cbc2
p1187,2017,31,"Inria, Saclay, France",58437713ac44360f1082cbc2
p2674,2017,31,"Graz University of Technology, Austria",58437713ac44360f1082cbc2
p2497,2017,14,"Univ Stuttgart, Stuttgart, Germany",58437713ac44360f1082cbcf
p2610,2017,14,"Univ Stuttgart, Stuttgart, Germany",58437713ac44360f1082cbcf
p0649,2017,197,"University of California, Santa Barbara",58437713ac44360f1082cbd4
p2326,2017,197,Microsoft Research,58437713ac44360f1082cbd4
p0282,2017,197,Microsoft Research,58437713ac44360f1082cbd4
p1273,2017,197,Microsoft Research,58437713ac44360f1082cbd4
p1173,2017,197,Microsoft Research,58437713ac44360f1082cbd4
p0790,2017,83,"University of Manitoba, Canada",58437713ac44360f1082cbdf
p1952,2017,83,Microsoft,58437713ac44360f1082cbdf
p0282,2017,83,Microsoft,58437713ac44360f1082cbdf
p0136,2017,83,Microsoft,58437713ac44360f1082cbdf
p2115,2017,83,"University of Manitoba, Canada",58437713ac44360f1082cbdf
p1809,2017,58,Georgia Institute of Technology,58437713ac44360f1082cbe2
p1519,2017,58,Twitter Inc.,58437713ac44360f1082cbe2
p1336,2017,58,Georgia Institute of Technology,58437713ac44360f1082cbe2
p0191,2017,641,Stanford University,58437713ac44360f1082cbe9
p0635,2017,641,University of Washington,58437713ac44360f1082cbe9
p1440,2017,641,University of Washington,58437713ac44360f1082cbe9
p1199,2017,641,University of Washington,58437713ac44360f1082cbe9
p1828,2017,44,University of Washington,58437713ac44360f1082cc02
p1199,2017,44,University of Washington,58437713ac44360f1082cc02
p0636,2017,248,"University of Konstanz, Germany",58437713ac44360f1082cc0e
p1556,2017,248,"Middlesex University, UK",58437713ac44360f1082cc0e
p1864,2017,248,"University of Vienna, Austria",58437713ac44360f1082cc0e
p1309,2017,248,"SSS, IREC, MIRO, Université catholique de LouvainUCLBelgian F.R.S.-FNRS.",58437713ac44360f1082cc0e
p1117,2017,248,"Helsinki Institute for Information Technology HIIT, Aalto University, University of Tampere, Finland",58437713ac44360f1082cc0e
p0530,2017,248,"University of Konstanz, Germany",58437713ac44360f1082cc0e
p2508,2017,248,"Infovisible LLC, Oldwick, U.S.A.",58437713ac44360f1082cc0e
p0506,2017,248,"VISUS, University of Stuttgart, Germany",58437713ac44360f1082cc0e
p1850,2017,19,"Visualization Research Center (VISUS), University of Stuttgart, Germany",58437713ac44360f1082cc26
p0800,2017,19,"Visualization Research Center (VISUS), University of Stuttgart, Germany",58437713ac44360f1082cc26
p1465,2017,19,"Visualization Research Center (VISUS), University of Stuttgart, Germany",58437713ac44360f1082cc26
p0930,2017,19,"Visualization Research Center (VISUS), University of Stuttgart, Germany",58437713ac44360f1082cc26
p2440,2017,19,"Institute of Technical Biochemistry (ITB), University of Stuttgart, Germany",58437713ac44360f1082cc26
p2671,2017,19,"Institute of Technical Biochemistry (ITB), University of Stuttgart, Germany",58437713ac44360f1082cc26
p1416,2017,19,"Institute of Technical Biochemistry (ITB), University of Stuttgart, Germany",58437713ac44360f1082cc26
p2610,2017,19,"Visualization Research Center (VISUS), University of Stuttgart, Germany",58437713ac44360f1082cc26
p2949,2016,111,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China",5843771fac44360f1082ea66
p1941,2016,111,"New York University Tandon School of Engineering, New York, NY, USA",5843771fac44360f1082ea66
p0555,2016,111,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",5843771fac44360f1082ea66
p2918,2016,111,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",5843771fac44360f1082ea66
p0506,2016,111,"University of Konstanz, Konstanz, Germany",5843771fac44360f1082ea66
p1662,2016,62,University of Konstanz,58437735ac44360f10832234
p0958,2016,62,University of Konstanz,58437735ac44360f10832234
p2631,2016,62,University of Konstanz,58437735ac44360f10832234
p0526,2016,62,University of Konstanz,58437735ac44360f10832234
p2674,2016,62,Graz University of Technology,58437735ac44360f10832234
p1839,2016,62,University of Konstanz,58437735ac44360f10832234
p1082,2016,62,University of Konstanz,58437735ac44360f10832234
p0506,2016,62,University of Konstanz,58437735ac44360f10832234
p0427,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p0181,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p1812,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p2497,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p1674,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p1844,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p0926,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p2294,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p0410,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p1909,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p0506,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p2610,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p2723,2016,23,"Univ Konstanz, Constance, Germany",58437752ac44360f1083a9cb
p0530,2016,23,"Univ Stuttgart, Stuttgart, Germany",58437752ac44360f1083a9cb
p0210,2016,110,"Georgia Inst Technol, Atlanta, GA 30332 USA",58437752ac44360f1083a9dd
p0057,2016,110,"Georgia Inst Technol, Atlanta, GA 30332 USA",58437752ac44360f1083a9dd
p1336,2016,110,"Georgia Inst Technol, Atlanta, GA 30332 USA",58437752ac44360f1083a9dd
p0232,2016,50,"Monash Univ, 900 Dandenong Rd Caulfield East, Clayton, Vic, Australia",5843777aac44360f10840d40
p2158,2016,50,"Tech Univ Dresden, Interact Media Lab, D-01062 Dresden, Germany",5843777aac44360f10840d40
p2400,2016,50,"Univ Calgary, 2500 Univ Dr NW, Calgary, AB, Canada",5843777aac44360f10840d40
p2647,2016,50,"Monash Univ, 900 Dandenong Rd Caulfield East, Clayton, Vic, Australia",5843777aac44360f10840d40
p0432,2016,50,"Univ Ontario, Inst Technol, 2000 Simcoe St N, Oshawa, ON, Canada",5843777aac44360f10840d40
p0282,2016,50,"Microsoft Res, One Microsoft Way, Redmond, WA 98052 USA",5843777aac44360f10840d40
p2167,2016,28,"Georgia Inst Technol, Atlanta, GA 30332 USA",5843777aac44360f10840d43
p1336,2016,28,"Georgia Inst Technol, Atlanta, GA 30332 USA",5843777aac44360f10840d43
p1040,2015,1,,58437783ac44360f10841d38
p2610,2015,1,,58437783ac44360f10841d38
p0794,2016,13,Corresponding author.,58d82fb2d649053542fd16ec
p1850,2016,13,Visualization Research Center (VISUS)University of StuttgartGermany,58d82fb2d649053542fd16ec
p1819,2016,13,Visualization Research Center (VISUS)University of StuttgartGermany,58d82fb2d649053542fd16ec
p0930,2016,13,Visualization Research Center (VISUS)University of StuttgartGermany,58d82fb2d649053542fd16ec
p2610,2016,13,Visualization Research Center (VISUS)University of StuttgartGermany,58d82fb2d649053542fd16ec
p0631,2017,9,"Institute for Visualization and Interactive Systems (VIS), University of Stuttgart, Universitätsstraße 38, 70569 Stuttgart, Germany",58d82fdbd649053542fd92ff
p2121,2017,9,"Institute for Visualization and Interactive Systems (VIS), University of Stuttgart, Universitätsstraße 38, 70569 Stuttgart, Germany",58d82fdbd649053542fd92ff
p2499,2017,9,"Fraunhofer Institute for Intelligent Analysis and Information Systems (IAIS), Schloss Birlinghoven, 53757 Sankt Augustin, Germany",58d82fdbd649053542fd92ff
p2610,2017,9,"Institute for Visualization and Interactive Systems (VIS), University of Stuttgart, Universitätsstraße 38, 70569 Stuttgart, Germany",58d82fdbd649053542fd92ff
p2995,2018,40,"Microsoft Research, Beijing, China and Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China and Xidian University, China",58d82ffed649053542fdf262
p1266,2018,40,"Microsoft Research, Beijing, China",58d82ffed649053542fdf262
p2910,2018,40,Worcester Polytechnic Institute,58d82ffed649053542fdf262
p2949,2018,40,"Zhejiang University, Zhejiang, China",58d82ffed649053542fdf262
p3050,2018,40,"University of Macau, Macau, China",58d82ffed649053542fdf262
p2974,2018,40,"Microsoft Research, Beijing, China and Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China and Xidian University, China",58d82ffed649053542fdf262
p1819,2017,16,"University of Stuttgart, Germany",58d83008d649053542fe0479
